"State","Year","Ideology","CarbonIntensity","EnergyIntensity","RealGDP","Population","PercentUrban","GDPPerCapita","FarmProportion","PopDens","Weighted_GHI","Weighted_Speed120m"
"MT","2001",0.634,65.7,11.35,22847.6,907,55.9,25.1902976846747,0.0130317694978941,0.00622995185009651,2.90303070816655,4.26104274069661
"MT","2002",0.634,61.1,11.74,23942.1,912,55.9,26.2523026315789,0.0140606933795693,0.00626429557584125,2.90303070816655,4.26104274069661
"MT","2003",0.592,64.2,11.23,25714.9,920,55.9,27.9509782608696,0.0116964053059395,0.00631924553703284,2.90303070816655,4.26104274069661
"MT","2004",0.592,64.3,11.31,28160.5,930,55.9,30.2801075268817,0.0117881444535963,0.00638793298852233,2.90303070816655,4.26104274069661
"MT","2005",-0.236,63.1,11.29,30875.8,940,55.9,32.8465957446808,0.0125450576112347,0.00645662044001181,2.90303070816655,4.26104274069661
"MT","2006",-0.236,61.4,11.45,33166.1,953,55.9,34.8017838405037,0.0111287600281903,0.00654591412694815,2.90303070816655,4.26104274069661
"MT","2007",0.0715,63,11.62,36233.2,965,55.9,37.5473575129534,0.0119476990440751,0.00662833906873553,2.90303070816655,4.26104274069661
"MT","2008",0.0715,62.3,11.28,37224.9,976,55.9,38.1402663934426,0.010602871508382,0.00670389526537397,2.90303070816655,4.26104274069661
"MT","2009",0.4085,60.6,10.8,36187.8,984,55.9,36.7762195121951,0.0122463049377049,0.00675884522656556,2.90303070816655,4.26104274069661
"MT","2010",0.4085,62,9.92,38336.1,991,55.9,38.6842583249243,0.0105830304323952,0.0068069264426082,2.90303070816655,4.26104274069661
"MT","2011",0.762,56.7,9.63,40995.1,998,53.4,41.077254509018,0.0101927774791265,0.00685500765865084,2.90303070816655,4.26104274069661
"MT","2012",0.762,57.7,9.36,42340.9,1004,53.4,42.1722111553785,0.013477838166704,0.00689622012954453,2.90303070816655,4.26104274069661
"MT","2013",0.736,59.7,9.43,43687.9,1014,53.4,43.0847140039448,0.0146010040279747,0.00696490758103402,2.90303070816655,4.26104274069661
"MT","2014",0.736,58.4,9.22,45177.2,1023,53.4,44.161485826002,0.0135199751350276,0.00702672628737456,2.90303070816655,4.26104274069661
"MT","2015",0.74,59.2,8.86,46604.1,1031,53.4,45.2028128031038,0.0108647270457094,0.00708167624856615,2.90303070816655,4.26104274069661
"MT","2016",0.74,57.7,9.1,45490.9,1042,53.4,43.6572936660269,0.0120944457411887,0.00715723244520459,2.90303070816655,4.26104274069661
"MT","2017",0.7335,56.5,9.16,48533.9,1054,53.4,46.0473434535104,0.011844425893889,0.00723965738699197,2.90303070816655,4.26104274069661
"MT","2018",0.7335,55.8,9.33,50916.9,1062,53.4,47.9443502824859,0.011293534058917,0.00729460734818356,2.90303070816655,4.26104274069661
"MT","2019",0.682,57.8,9.48,51925.4,1070,53.4,48.5284112149533,0.00785566289141756,0.00734955730937515,2.90303070816655,4.26104274069661
"MT","2020",0.682,52.6,9.16,52355.8,1087,53.4,48.1654093836247,0.0110731618273275,0.00746632597690728,2.90303070816655,4.26104274069661
"NC","1998",-0.0955,58.8,7.57,246890.4,7809,66.1,31.6161352285824,0.00394720694866743,0.160027050288946,2.03300972654352,5.72336569034753
"NC","1999",-0.3515,59.52,7.22,265375.7,7949,66.1,33.3847905396905,0.00371579282873153,0.162896020328702,2.03300972654352,5.72336569034753
"NC","2000",-0.3515,60.11,7.32,278008.5,8082,66.1,34.3984780994803,0.00307336728070339,0.16562154186647,2.03300972654352,5.72336569034753
"NC","2001",-0.2975,60.16,7.09,288069.5,8210,66.1,35.0876370280146,0.00349690722861581,0.168244600188532,2.03300972654352,5.72336569034753
"NC","2002",-0.2975,59.8,7.06,297846.4,8326,66.1,35.7730482824886,0.00407610413320889,0.170621746792901,2.03300972654352,5.72336569034753
"NC","2003",-0.0725,58.6,6.94,310388.9,8423,66.1,36.8501602754363,0.00351453239211551,0.172609533177589,2.03300972654352,5.72336569034753
"NC","2004",-0.0725,59.8,6.86,329878.9,8553,66.1,38.5687945750029,0.00345838029053683,0.175273576785934,2.03300972654352,5.72336569034753
"NC","2005",-0.296,60.2,6.61,355469.7,8705,66.1,40.8351177484205,0.00317154385440453,0.178388458543383,2.03300972654352,5.72336569034753
"NC","2006",-0.296,59.8,6.1,387525,8917,66.1,43.4591230234384,0.00326352209473249,0.182732898889299,2.03300972654352,5.72336569034753
"NC","2007",-0.333,61,6.12,401490.9,9118,66.1,44.0327813116912,0.0036895512367875,0.186851920160662,2.03300972654352,5.72336569034753
"NC","2008",-0.3305,59.4,5.99,418793.4,9309,66.1,44.9880116016758,0.00326755177058426,0.190766015000615,2.03300972654352,5.72336569034753
"NC","2009",-0.335,56.9,5.92,411155.8,9450,66.1,43.5085502645503,0.00282007702281438,0.193655477683512,2.03300972654352,5.72336569034753
"NC","2010",-0.3075,57.7,6.29,420027.6,9575,66.1,43.8671122715405,0.00207128516747383,0.196217058076151,2.03300972654352,5.72336569034753
"NC","2011",0.7275,55.7,5.93,431722.7,9659,66.7,44.6964178486386,0.00249089513889737,0.197938440100004,2.03300972654352,5.72336569034753
"NC","2012",0.723,54,5.7,445095.3,9752,66.7,45.6414376538146,0.00298552593976586,0.199844255912128,2.03300972654352,5.72336569034753
"NC","2013",0.8105,52.6,5.65,462268.9,9847,66.7,46.9451508073525,0.00298384802693322,0.201791057010533,2.03300972654352,5.72336569034753
"NC","2014",0.8165,53.1,5.62,483191.3,9937,66.7,48.6254704639227,0.00274993106559178,0.203635394893233,2.03300972654352,5.72336569034753
"NC","2015",0.8215,51.4,5.46,508928.7,10037,66.7,50.7052605360167,0.00255388635403657,0.205684659207345,2.03300972654352,5.72336569034753
"NC","2016",0.826,50.5,5.42,526029.8,10162,66.7,51.7643967722889,0.00299438845529056,0.208246239599984,2.03300972654352,5.72336569034753
"NC","2017",0.8405,49.7,5.2,548522.1,10276,66.7,53.3789509536785,0.003147550171792,0.21058240091807,2.03300972654352,5.72336569034753
"NC","2018",0.8355,48.9,5.35,567836.2,10391,66.7,54.6469252237513,0.00250945884446686,0.212939054879298,2.03300972654352,5.72336569034753
"NC","2019",0.754,48.9,5.17,594521,10501,66.7,56.6156556518427,0.00255161160466504,0.215193245624821,2.03300972654352,5.72336569034753
"NC","2020",0.7215,45.9,4.87,598915.9,10449,66.7,57.3180112929467,0.00270261264039476,0.214127628181483,2.03300972654352,5.72336569034753
"ND","1998",0.634,82.1,14.69,16816.6,648,59.9,25.9515432098765,0.0161858180206665,0.00935429388073275,0.100752960964137,0.770151767676288
"ND","1999",0.5955,80.66,15.8,17067.2,644,59.9,26.5018633540373,0.0145118596095108,0.00929655132591341,0.100752960964137,0.770151767676288
"ND","2000",0.5955,82.03,15.44,18100.1,642,59.9,28.1933021806854,0.0153866250506304,0.00926768004850375,0.100752960964137,0.770151767676288
"ND","2001",0.615,81.79,16.35,18889.1,639,59.9,29.560406885759,0.0164205551332496,0.00922437313238924,0.100752960964137,0.770151767676288
"ND","2002",0.615,82.3,15.26,20194.7,638,59.9,31.6531347962382,0.0144906328487497,0.00920993749368441,0.100752960964137,0.770151767676288
"ND","2003",0.631,83.1,14.38,22061.1,639,59.9,34.5244131455399,0.011043189079577,0.00922437313238924,0.100752960964137,0.770151767676288
"ND","2004",0.631,81.8,14.3,23259,645,59.9,36.0604651162791,0.0147475480161106,0.00931098696461825,0.100752960964137,0.770151767676288
"ND","2005",0.631,82.1,13.94,24700,646,59.9,38.2352941176471,0.0137368994919897,0.00932542260332308,0.100752960964137,0.770151767676288
"ND","2006",0.631,81.5,13.6,26500.7,649,59.9,40.8331278890601,0.0126474368510102,0.00936872951943759,0.100752960964137,0.770151767676288
"ND","2007",0.5845,81,13.68,29075.4,653,59.9,44.5258805513017,0.0170728456313708,0.00942647207425693,0.100752960964137,0.770151767676288
"ND","2008",0.5845,79.9,12.97,31874.4,658,59.9,48.4413373860182,0.0171302631361713,0.0094986502677811,0.100752960964137,0.770151767676288
"ND","2009",0.5675,77.6,12.35,32226,665,59.9,48.4601503759398,0.0127272127988306,0.00959969973871494,0.100752960964137,0.770151767676288
"ND","2010",NA,74.4,12.5,35676.2,675,59.9,52.8536296296296,0.0116724343240716,0.00974405612576328,0.100752960964137,0.770151767676288
"ND","2011",0.649,71.6,12.43,41587.7,686,61,60.6234693877551,0.0111719511827093,0.00990284815151646,0.100752960964137,0.770151767676288
"ND","2012",0.649,72.5,10.61,51832.6,702,61,73.8356125356125,0.0138145275210032,0.0101338183707938,0.100752960964137,0.770151767676288
"ND","2013",0.671,71.4,11.21,54271,723,61,75.0636237897649,0.0118588075005779,0.0104369667835953,0.100752960964137,0.770151767676288
"ND","2014",0.671,70.4,11.11,59926.3,739,61,81.0910690121786,0.0121675400587,0.0106679370028727,0.100752960964137,0.770151767676288
"ND","2015",0.644,70.7,10.76,55996.9,756,61,74.0699735449735,0.00738475372553663,0.0109133428608549,0.100752960964137,0.770151767676288
"ND","2016",0.644,68.9,11.03,51989.2,756,61,68.7687830687831,0.00850620986890779,0.0109133428608549,0.100752960964137,0.770151767676288
"ND","2017",0.716,65.6,11.71,55394.7,757,61,73.1766182298547,0.00990097804598475,0.0109277784995597,0.100752960964137,0.770151767676288
"ND","2018",0.716,66.3,11.87,59248.7,760,61,77.9588157894737,0.00830058596269782,0.0109710854156742,0.100752960964137,0.770151767676288
"ND","2019",0.678,64.7,12.13,59199.2,764,61,77.4858638743455,0.0101185437809054,0.0110288279704936,0.100752960964137,0.770151767676288
"ND","2020",0.678,61.6,11.67,54422.9,780,61,69.7729487179487,0.0106128883617343,0.0112597981897709,0.100752960964137,0.770151767676288
"NE","1998",0.318,60.6,9.36,51822.1,1696,73.1,30.555483490566,0.0129393654401492,0.0221748623877201,0.164403827119417,0.154765515898365
"NE","1999",0.326,58.29,9.03,53685.2,1705,73.1,31.4869208211144,0.0115472518079351,0.0222925355961455,0.164403827119417,0.154765515898365
"NE","2000",0.318,60.44,8.75,56527.5,1714,73.1,32.9798716452742,0.0122571953561446,0.022410208804571,0.164403827119417,0.154765515898365
"NE","2001",0.363,61.23,8.5,59607.2,1720,73.1,34.6553488372093,0.0134179984556749,0.0224886576101879,0.164403827119417,0.154765515898365
"NE","2002",0.363,59.5,8.54,61417.3,1728,73.1,35.5424189814815,0.0120602437477413,0.0225932560176771,0.164403827119417,0.154765515898365
"NE","2003",0.393,61.9,8.19,66402.1,1739,73.1,38.1840713053479,0.0139400236477409,0.0227370788279748,0.164403827119417,0.154765515898365
"NE","2004",0.393,59.3,8.11,70469.2,1749,73.1,40.2911377930246,0.0124655178025885,0.0228678268373364,0.164403827119417,0.154765515898365
"NE","2005",0.36,60.7,7.89,74564.5,1761,73.1,42.3421351504827,0.0108157018069506,0.0230247244485703,0.164403827119417,0.154765515898365
"NE","2006",0.36,60.1,7.86,78813.8,1773,73.1,44.4522278623801,0.011088787574376,0.0231816220598041,0.164403827119417,0.154765515898365
"NE","2007",0.36,57.2,8.07,83834.8,1783,73.1,47.0189568143578,0.012632857300397,0.0233123700691657,0.164403827119417,0.154765515898365
"NE","2008",0.374,57.5,8.48,85628,1796,73.1,47.6770601336303,0.0124382757949902,0.0234823424813357,0.164403827119417,0.154765515898365
"NE","2009",0.515,57.9,8.29,86870.4,1813,73.1,47.91527854385,0.0127954205681353,0.0237046140972504,0.164403827119417,0.154765515898365
"NE","2010",0.496,54.6,8.9,91561.5,1830,73.1,50.033606557377,0.0115462324947405,0.023926885713165,0.164403827119417,0.154765515898365
"NE","2011",0.535,57.8,8.42,99921.1,1841,73,54.2754481260185,0.0121739290957204,0.0240707085234627,0.164403827119417,0.154765515898365
"NE","2012",0.529,58.8,8.3,102725.9,1854,73,55.4077130528587,0.0123640979309622,0.0242406809356328,0.164403827119417,0.154765515898365
"NE","2013",0.499,58.5,8.33,107260.7,1866,73,57.4816184351554,0.0117625757540686,0.0243975785468666,0.164403827119417,0.154765515898365
"NE","2014",0.499,54.8,8.14,111945.9,1880,73,59.5456914893617,0.0116577133385304,0.0245806257599728,0.164403827119417,0.154765515898365
"NE","2015",0.496,53.8,7.7,116514.6,1892,73,61.5827695560254,0.0122541690055216,0.0247375233712067,0.164403827119417,0.154765515898365
"NE","2016",0.519,53,7.73,118145.9,1906,73,61.9863064008395,0.0115459891469894,0.0249205705843129,0.164403827119417,0.154765515898365
"NE","2017",0.6,53.1,7.65,121726.6,1917,73,63.498487219614,0.0126058359107345,0.0250643933946106,0.164403827119417,0.154765515898365
"NE","2018",0.6,55.2,7.78,127015.5,1926,73,65.9478193146417,0.0121508557491382,0.025182066603036,0.164403827119417,0.154765515898365
"NE","2019",0.568,52.7,7.64,131866.9,1933,73,68.2187790998448,0.0112739702417909,0.0252735902095891,0.164403827119417,0.154765515898365
"NE","2020",0.568,51.6,7.31,134580.8,1963,73,68.5587366276108,0.00977373741089307,0.0256658342376737,0.164403827119417,0.154765515898365
"NH","1998",0.2785,45.9,5.47,40554,1206,60.3,33.6268656716418,0.00169602279384876,0.133599202392822,0.446333423201637,2.73638184006688
"NH","1999",-0.394,45.66,5.51,41955.2,1222,60.3,34.3332242225859,0.00141528543029524,0.13537166278941,0.446333423201637,2.73638184006688
"NH","2000",-0.1655,47.75,5.46,45342,1240,60.3,36.5661290322581,0.00144720651446867,0.137365680735571,0.446333423201637,2.73638184006688
"NH","2001",0.3335,47.74,5.32,46817.5,1256,60.3,37.2750796178344,0.00141253212485305,0.139138141132159,0.446333423201637,2.73638184006688
"NH","2002",0.344,47.8,5.32,49059.9,1269,60.3,38.6602836879433,0.00170753257288569,0.140578265204387,0.446333423201637,2.73638184006688
"NH","2003",0.5555,49.5,5.26,51637.6,1280,60.3,40.341875,0.00146968506113092,0.141796831727041,0.446333423201637,2.73638184006688
"NH","2004",0.555,48.3,5.16,54918.2,1290,60.3,42.5722480620155,0.00133309873370102,0.142904619474909,0.446333423201637,2.73638184006688
"NH","2005",0.5365,47.2,5.01,56952.6,1298,60.3,43.8771956856703,0.00101983317073058,0.143790849673203,0.446333423201637,2.73638184006688
"NH","2006",0.52,47,4.62,60017,1308,60.3,45.8845565749236,0.00107102403008137,0.14489863742107,0.446333423201637,2.73638184006688
"NH","2007",-0.8125,44.8,4.62,61782.1,1313,60.3,47.0541507996953,0.00118866261457148,0.145452531295004,0.446333423201637,2.73638184006688
"NH","2008",-0.818,44.7,4.58,61700.2,1316,60.3,46.884650455927,0.0010691309021464,0.145784867619364,0.446333423201637,2.73638184006688
"NH","2009",-0.7715,43.3,4.58,62522.9,1316,60.3,47.5098024316109,0.00107424111269154,0.145784867619364,0.446333423201637,2.73638184006688
"NH","2010",-0.76,40.7,4.45,64843.6,1317,60.3,49.2358390280942,0.00100959560214127,0.145895646394151,0.446333423201637,2.73638184006688
"NH","2011",0.687,42.2,4.39,66153.2,1320,58.3,50.1160606060606,0.000848262680702202,0.146227982718511,0.446333423201637,2.73638184006688
"NH","2012",0.69,40.6,4.2,68498.1,1325,58.3,51.696679245283,0.00145644008565495,0.146781876592445,0.446333423201637,2.73638184006688
"NH","2013",-0.0805,37,4.43,70476.2,1327,58.3,53.109419743783,0.0014487260939858,0.147003434142018,0.446333423201637,2.73638184006688
"NH","2014",-0.0795,38.1,4.48,72995.2,1334,58.3,54.7190404797601,0.0014521795300989,0.147778885565526,0.446333423201637,2.73638184006688
"NH","2015",0.5215,38,4.4,76478,1337,58.3,57.2011967090501,0.00113004458298597,0.148111221889886,0.446333423201637,2.73638184006688
"NH","2016",0.5185,35.6,4.18,79090.1,1344,58.3,58.8468005952381,0.00123907461603886,0.148886673313393,0.446333423201637,2.73638184006688
"NH","2017",0.579,35.4,4.3,80598,1350,58.3,59.7022222222222,0.000939908112121725,0.149551345962114,0.446333423201637,2.73638184006688
"NH","2018",0.569,37.1,4.32,83869.8,1355,58.3,61.8965313653137,0.000850936272268708,0.150105239836047,0.446333423201637,2.73638184006688
"NH","2019",-0.862,35.9,4.16,87338.2,1361,58.3,64.1720793534166,0.00065549286384286,0.150769912484768,0.446333423201637,2.73638184006688
"NH","2020",-0.8695,36,3.9,88337.7,1379,58.3,64.0592458303118,0.000676455156513527,0.152763930430929,0.446333423201637,2.73638184006688
"NJ","1998",-0.0405,54.5,5.67,319861.3,8287,94.7,38.5979606612767,0.00101954642522782,1.10184815848956,2.01244653220944,59.7099914602924
"NJ","1999",-0.0375,53.33,5.75,336064.9,8360,94.7,40.1991507177034,0.000896012886319226,1.11155431458583,2.01244653220944,59.7099914602924
"NJ","2000",-0.044,55.07,5.27,361005.4,8431,94.7,42.8188115288815,0.000965754534118142,1.12099454859726,2.01244653220944,59.7099914602924
"NJ","2001",-0.0425,54.49,5.16,373698,8493,94.7,44.0007064641469,0.000996243407110993,1.12923813322696,2.01244653220944,59.7099914602924
"NJ","2002",-0.709,53.7,5.14,386132.5,8553,94.7,45.1458552554659,0.00125072304333163,1.13721579577184,2.01244653220944,59.7099914602924
"NJ","2003",-0.845,55.5,5.09,400984.7,8601,94.7,46.6207068945471,0.00111205421601524,1.14359792580774,2.01244653220944,59.7099914602924
"NJ","2004",-0.9465,56.5,5.15,414848.6,8635,94.7,48.0426867400116,0.00105302397994857,1.14811860124983,2.01244653220944,59.7099914602924
"NJ","2005",-0.951,56,5.24,435736.7,8652,94.7,50.3625404530744,0.000829476002398757,1.15037893897088,2.01244653220944,59.7099914602924
"NJ","2006",-0.952,54.8,4.92,457593.1,8662,94.7,52.8276495035788,0.000895863667038419,1.15170854939503,2.01244653220944,59.7099914602924
"NJ","2007",-0.952,54.9,5.12,474867.9,8678,94.7,54.7208919105785,0.00101246333123082,1.15383592607366,2.01244653220944,59.7099914602924
"NJ","2008",-0.991,54.9,4.85,496227.2,8711,94.7,56.9655837446906,0.000911883211516325,1.15822364047334,2.01244653220944,59.7099914602924
"NJ","2009",-0.981,51.8,4.68,482458.9,8756,94.7,55.1003768844221,0.000920887331592382,1.164206887382,2.01244653220944,59.7099914602924
"NJ","2010",-0.984,50.8,4.45,492762.4,8799,94.7,56.0020911467212,0.000869688106349689,1.16992421220582,2.01244653220944,59.7099914602924
"NJ","2011",-0.988,50.4,4.48,495965.8,8829,93.8,56.1746290633141,0.000741351143401349,1.17391304347826,2.01244653220944,59.7099914602924
"NJ","2012",-0.996,49.4,4.2,517195.9,8846,93.8,58.4666402893963,0.000968164679365461,1.17617338119931,2.01244653220944,59.7099914602924
"NJ","2013",-0.9955,48.9,4.23,534177.8,8858,93.8,60.3045608489501,0.000961803287385677,1.17776891370828,2.01244653220944,59.7099914602924
"NJ","2014",-0.9955,49.6,4.27,542842.8,8867,93.8,61.2205706552385,0.000992034255394438,1.17896556309001,2.01244653220944,59.7099914602924
"NJ","2015",-0.9935,49.1,4.12,563233.8,8870,93.8,63.4987373167982,0.00077232809986738,1.17936444621726,2.01244653220944,59.7099914602924
"NJ","2016",-0.9965,50.3,4,575501,8874,93.8,64.8524904214559,0.000856765988963672,1.17989629038692,2.01244653220944,59.7099914602924
"NJ","2017",-0.995,48.5,3.88,587421,8888,93.8,66.0914716471647,0.000831707781437222,1.18175774498072,2.01244653220944,59.7099914602924
"NJ","2018",-0.9985,49.5,3.98,614106.5,8892,93.8,69.0628092667566,0.000754891347653725,1.18228958915038,2.01244653220944,59.7099914602924
"NJ","2019",-0.9735,50.2,3.75,637630.4,8891,93.8,71.7163873580025,0.000586083550052329,1.18215662810796,2.01244653220944,59.7099914602924
"NJ","2020",-0.9885,48.2,3.53,620085.9,9272,93.8,66.8772540983607,0.00062210440770379,1.23281478526792,2.01244653220944,59.7099914602924
"NM","1998",-0.5455,71.9,9.51,50658.7,1793,77.4,28.2535973229225,0.00812291550474382,0.0147678977366323,4.33315380457594,0.683749210964398
"NM","1999",-0.476,72.32,9.08,53017.3,1808,77.4,29.3237278761062,0.00759653727717181,0.0148914440088294,4.33315380457594,0.683749210964398
"NM","2000",-0.4905,72.24,9.25,55105,1821,77.4,30.2608456891818,0.0080156557941924,0.0149985174447336,4.33315380457594,0.683749210964398
"NM","2001",-0.4765,72.72,9.23,55789.7,1832,77.4,30.4528930131004,0.00758940636558947,0.0150891180443449,4.33315380457594,0.683749210964398
"NM","2002",-0.4455,72.5,8.93,57808.3,1855,77.4,31.1635040431267,0.00822177398728117,0.0152785556617138,4.33315380457594,0.683749210964398
"NM","2003",-0.5215,73.4,8.61,62651.1,1878,77.4,33.3605431309904,0.00687478016954017,0.0154679932790828,4.33315380457594,0.683749210964398
"NM","2004",-0.525,73.1,8.25,69956.6,1904,77.4,36.7419117647059,0.00694928386169772,0.0156821401508912,4.33315380457594,0.683749210964398
"NM","2005",-0.609,72.4,8.16,73911.4,1932,77.4,38.2564182194617,0.00748054556570424,0.0159127598589925,4.33315380457594,0.683749210964398
"NM","2006",-0.6125,71.9,8.05,77610.4,1962,77.4,39.5567787971458,0.0066983543543965,0.0161598524033868,4.33315380457594,0.683749210964398
"NM","2007",-0.6485,69.8,8.25,80799.8,1990,77.4,40.6029145728643,0.00735366604616615,0.0163904721114882,4.33315380457594,0.683749210964398
"NM","2008",-0.632,69.6,7.79,84688.4,2011,77.4,42.1125808055694,0.00645991428491457,0.0165634368925642,4.33315380457594,0.683749210964398
"NM","2009",-0.724,71,7.32,82461.5,2037,77.4,40.4818360333824,0.00747401675174447,0.0167775837643726,4.33315380457594,0.683749210964398
"NM","2010",-0.725,69.2,7.46,84611.5,2065,77.4,40.9740920096852,0.0065112554634746,0.0170082034724739,4.33315380457594,0.683749210964398
"NM","2011",-0.4945,69.3,7.66,87062.8,2081,74.5,41.8370014416146,0.00640979705220791,0.0171399861628175,4.33315380457594,0.683749210964398
"NM","2012",-0.4985,68.4,7.61,87925.2,2088,74.5,42.1097701149425,0.00695320823216874,0.0171976410898428,4.33315380457594,0.683749210964398
"NM","2013",-0.6495,68.2,7.73,88756.9,2093,74.5,42.4065456282848,0.00766532029946171,0.0172388231805752,4.33315380457594,0.683749210964398
"NM","2014",-0.606,66.6,7.65,92185.7,2090,74.5,44.107990430622,0.0071592560527202,0.0172141139261358,4.33315380457594,0.683749210964398
"NM","2015",-0.0045,66.5,7.58,90274.3,2090,74.5,43.1934449760766,0.00588988109328021,0.0172141139261358,4.33315380457594,0.683749210964398
"NM","2016",0.055,64.6,7.53,89769.4,2093,74.5,42.8903010033445,0.0067158131086472,0.0172388231805752,4.33315380457594,0.683749210964398
"NM","2017",-0.529,63.9,7.67,92273.6,2093,74.5,44.0867654085045,0.00697188712650651,0.0172388231805752,4.33315380457594,0.683749210964398
"NM","2018",-0.746,59.5,7.72,97268,2094,74.5,46.450811843362,0.0066099921855726,0.0172470595987217,4.33315380457594,0.683749210964398
"NM","2019",-0.8775,59.4,7.77,102027.5,2100,74.5,48.5845238095238,0.00452490001096187,0.0172964781076006,4.33315380457594,0.683749210964398
"NM","2020",-0.8935,58.3,7.55,98790,2118,74.5,46.643059490085,0.00668396936706632,0.0174447336342371,4.33315380457594,0.683749210964398
"NV","1998",-0.00849999999999998,66.5,6.17,65114.2,1853,94.2,35.1398812736104,0.00164879223544257,0.0168624703109501,2.16187305231921,1.74610989009506
"NV","1999",-0.015,67.06,5.98,71595.9,1935,94.2,37.0004651162791,0.0014479002400058,0.0176086778476463,2.16187305231921,1.74610989009506
"NV","2000",-0.015,67.73,5.92,76833.1,2019,94.2,38.0550272412085,0.00150272832909819,0.0183730855681642,2.16187305231921,1.74610989009506
"NV","2001",0.003,67.55,5.94,80429.2,2098,94.2,38.3361296472831,0.00142601632630223,0.0190919928291276,2.16187305231921,1.74610989009506
"NV","2002",0.003,66.9,5.67,85008.7,2174,94.2,39.1024379024839,0.00155359868035643,0.0197835998143581,2.16187305231921,1.74610989009506
"NV","2003",0.012,67.6,5.66,90633.6,2249,94.2,40.2995108937305,0.0012734909896045,0.0204661067076777,2.16187305231921,1.74610989009506
"NV","2004",0.012,67.4,5.38,103231,2346,94.2,44.0029838022165,0.00122669910164685,0.0213488156230378,2.16187305231921,1.74610989009506
"NV","2005",-0.0315,67.1,5.13,116166.2,2432,94.2,47.7657072368421,0.00127478908627255,0.0221314235273776,2.16187305231921,1.74610989009506
"NV","2006",-0.0315,61.7,5.21,125848.3,2523,94.2,49.8804201347602,0.00113552392203498,0.0229595318912721,2.16187305231921,1.74610989009506
"NV","2007",-0.08,62,5.09,131620.9,2601,94.2,50.6039600153787,0.00124473637271721,0.0236693390603245,2.16187305231921,1.74610989009506
"NV","2008",-0.08,61.4,4.98,130609.5,2654,94.2,49.2123210248681,0.00114295871351796,0.0241516439316037,2.16187305231921,1.74610989009506
"NV","2009",-0.375,59.9,5.08,122127.1,2685,94.2,45.4849534450652,0.00142834331338863,0.0244337467808425,2.16187305231921,1.74610989009506
"NV","2010",-0.407,60.3,5.38,124669.4,2702,94.2,46.139674315322,0.00129333461266205,0.0245884483433283,2.16187305231921,1.74610989009506
"NV","2011",-0.3935,58.8,5.26,127677.9,2713,94.1,47.0615186140803,0.00126956347378598,0.0246885493543485,2.16187305231921,1.74610989009506
"NV","2012",-0.3935,57.5,5.3,129312.9,2745,94.1,47.1085245901639,0.00150847654670546,0.0249797522954982,2.16187305231921,1.74610989009506
"NV","2013",-0.5335,57.6,5.43,132086.4,2777,94.1,47.5644220381707,0.0016252583068414,0.0252709552366479,2.16187305231921,1.74610989009506
"NV","2014",-0.5335,58.5,5.41,136008.7,2819,94.1,48.2471443774388,0.0014932889965054,0.0256531590969069,2.16187305231921,1.74610989009506
"NV","2015",0.5175,54.9,5.11,145115.9,2869,94.1,50.5806552805856,0.00118833628924877,0.0261081636924533,2.16187305231921,1.74610989009506
"NV","2016",0.5175,54.3,5.18,151840.4,2920,94.1,52.0001369863014,0.00128898898451445,0.0265722683799106,2.16187305231921,1.74610989009506
"NV","2017",-0.58,53.7,5.2,160653.1,2972,94.1,54.0555518169583,0.00121299444809091,0.0270454731592789,2.16187305231921,1.74610989009506
"NV","2018",-0.58,53.6,5.16,170257.6,3031,94.1,56.1720884196635,0.00112875834685466,0.0275823785820237,2.16187305231921,1.74610989009506
"NV","2019",-0.6225,53.2,4.96,182186.3,3091,94.1,58.9408929149143,0.000776789242700714,0.0281283840966794,2.16187305231921,1.74610989009506
"NV","2020",-0.6225,51,4.84,172562.6,3116,94.1,55.3795250320924,0.00117667051768647,0.0283558863944526,2.16187305231921,1.74610989009506
"NY","1998",-0.621,52.1,3.95,745502.4,18756,87.9,39.7474088291747,0.0011533545905348,0.392130626581088,2.79611827932896,2.34204083084198
"NY","1999",-0.6175,51.96,3.86,795230,18883,87.9,42.1135412805169,0.000991752426929859,0.394785808366959,2.79611827932896,2.34204083084198
"NY","2000",-0.6255,53.02,3.79,841181.3,19002,87.9,44.2680402062941,0.00105326748159551,0.397273734607263,2.79611827932896,2.34204083084198
"NY","2001",-0.6165,52.82,3.61,878346.5,19083,87.9,46.0276948068962,0.00106127300939289,0.398967197006126,2.79611827932896,2.34204083084198
"NY","2002",-0.6075,52.1,3.64,890258.1,19138,87.9,46.5178231790156,0.00136797880683758,0.400117078881897,2.79611827932896,2.34204083084198
"NY","2003",-0.6325,53.5,3.75,912474.6,19176,87.9,47.5841989987484,0.00123410449710368,0.400911542723338,2.79611827932896,2.34204083084198
"NY","2004",-0.6325,53.2,3.72,967151.9,19172,87.9,50.4460619653662,0.00115196791111097,0.400827914950555,2.79611827932896,2.34204083084198
"NY","2005",-0.665,52.7,3.55,1016037.5,19133,87.9,53.1039303820624,0.000903041804244291,0.400012544165918,2.79611827932896,2.34204083084198
"NY","2006",-0.6725,50.9,3.23,1075154.6,19105,87.9,56.2760847945564,0.000934263573457292,0.399427149756434,2.79611827932896,2.34204083084198
"NY","2007",-0.7095,51.1,3.27,1119381.5,19132,87.9,58.5083368178967,0.00104353510117471,0.399991637222722,2.79611827932896,2.34204083084198
