"State","Year","Ideology","CarbonIntensity","EnergyIntensity","Population","PercentUrban","EmissionsPerCapita","GDPPerCapita","PropManuEmployment","PropFarmEmployment","GHI","Speed120m"
"MO","2018",1.1145,67.8,6.54,6126,69.5,0.0203721841332027,51.934949396017,0.0759761421306359,0.0251693638695706,4.39099853767141,7.40098629831654
"MO","2019",1.168,66.8,6.21,6140,69.5,0.0190553745928339,54.1507817589577,0.0766913994833652,0.0252792793889284,4.39099853767141,7.40098629831654
"MO","2020",1.1615,66.7,6.02,6154,69.5,0.0176633084172896,53.6642671433214,0.0757288862650368,0.0260755236119612,4.39099853767141,7.40098629831654
"MS","1998",0.3035,56.6,13.4,2805,49.4,0.0201782531194296,21.725632798574,0.162108273737416,0.037435252786543,4.76150729815402,6.45959504686482
"MS","1999",0.349,56.86,14.13,2828,49.4,0.0217291371994342,22.5880480905233,0.159068440172089,0.0374414764303361,4.76150729815402,6.45959504686482
"MS","2000",0.3115,55.67,14.14,2848,49.4,0.0215589887640449,23.059375,0.151641101541359,0.0373204542452559,4.76150729815402,6.45959504686482
"MS","2001",0.312,59.22,12.97,2853,49.4,0.0244654749386611,23.5450403084472,0.140412859411315,0.0365668217957242,4.76150729815402,6.45959504686482
"MS","2002",0.3135,57.3,13.26,2859,49.4,0.0218957677509619,24.2252186079049,0.131756510597464,0.033073683892157,4.76150729815402,6.45959504686482
"MS","2003",0.323,58.7,13.06,2868,49.4,0.022350069735007,25.7886680613668,0.125685692850899,0.0312435044152769,4.76150729815402,6.45959504686482
"MS","2004",0.3765,58.5,12.8,2889,49.4,0.0227414330218069,26.9982692973347,0.125122126191371,0.0305626345096164,4.76150729815402,6.45959504686482
"MS","2005",0.3735,57.6,12.14,2906,49.4,0.0220233998623537,28.3718169304886,0.123512272311505,0.030103330067231,4.76150729815402,6.45959504686482
"MS","2006",0.385,57.7,12.24,2905,49.4,0.0227882960413081,29.9826161790017,0.118990554347804,0.0300527808220177,4.76150729815402,6.45959504686482
"MS","2007",0.4155,57.7,12.23,2928,49.4,0.0233265027322404,31.1446038251366,0.112620261431537,0.0287139296935669,4.76150729815402,6.45959504686482
"MS","2008",0.396,58.2,11.46,2948,49.4,0.0219470827679783,32.0605495251018,0.106244243707755,0.0281713592915012,4.76150729815402,6.45959504686482
"MS","2009",0.396,56,11.34,2959,49.4,0.020513687056438,31.0213585670835,0.0976682069893482,0.0295236703995368,4.76150729815402,6.45959504686482
"MS","2010",0.417,55.5,11.7,2971,49.4,0.0214405923931336,31.6200269269606,0.093798737168604,0.0293182682587671,4.76150729815402,6.45959504686482
"MS","2011",0.461,53.3,11.45,2979,46.3,0.0196710305471635,32.298757972474,0.0928908333035313,0.0281125535276953,4.76150729815402,6.45959504686482
"MS","2012",0.6625,53.6,11.08,2985,46.3,0.0201340033500838,33.6510552763819,0.0933027404011605,0.0267071823422544,4.76150729815402,6.45959504686482
"MS","2013",0.6685,52.9,10.87,2990,46.3,0.0190969899665552,34.2377926421405,0.092909079163646,0.025408659916516,4.76150729815402,6.45959504686482
"MS","2014",0.6745,53.9,10.99,2992,46.3,0.0199866310160428,34.8597259358289,0.0931834327432116,0.028195322104706,4.76150729815402,6.45959504686482
"MS","2015",0.671,51.8,10.8,2990,46.3,0.0205016722408027,35.4229431438127,0.0938869390441113,0.0260047085350487,4.76150729815402,6.45959504686482
"MS","2016",0.703,54.3,10.58,2991,46.3,0.0208291541290538,35.8714142427282,0.0943366394742218,0.0247324973010987,4.76150729815402,6.45959504686482
"MS","2017",0.7045,53.5,10.55,2991,46.3,0.0202273487128051,36.6435305917753,0.0942652861013517,0.0250257819693279,4.76150729815402,6.45959504686482
"MS","2018",0.704,53.6,10.97,2983,46.3,0.0211867247737177,37.6137110291653,0.0941120910533155,0.024468332658527,4.76150729815402,6.45959504686482
"MS","2019",0.6975,52,10.83,2978,46.3,0.0210208193418402,38.3594358629953,0.0950315683117361,0.0228033457184311,4.76150729815402,6.45959504686482
"MS","2020",0.735,54,10.32,2958,46.3,0.0213657876943881,38.9193373901285,0.0925322095735688,0.0239879488206243,4.76150729815402,6.45959504686482
"MT","1998",0.703,59.9,12.9,892,55.9,0.0359865470852018,22.9025784753363,0.0463562809709118,0.0599176908648058,3.96710702946123,7.23066534407682
"MT","1999",0.628,56.55,13,898,55.9,0.0365590200445434,23.1761692650334,0.046284856798284,0.0588770334091307,3.96710702946123,7.23066534407682
"MT","2000",0.628,60.45,13.14,904,55.9,0.0351769911504425,24.199889380531,0.0449854348730753,0.0593551538837323,3.96710702946123,7.23066534407682
"MT","2001",0.634,65.7,11.35,907,55.9,0.0353472987872106,25.1902976846747,0.0436416370793179,0.0578721397904001,3.96710702946123,7.23066534407682
"MT","2002",0.634,61.1,11.74,912,55.9,0.0339912280701754,26.2523026315789,0.0410512259225412,0.0568596405471844,3.96710702946123,7.23066534407682
"MT","2003",0.592,64.2,11.23,920,55.9,0.0360869565217391,27.9509782608696,0.0385656363356255,0.0533605971905155,3.96710702946123,7.23066534407682
"MT","2004",0.592,64.3,11.31,930,55.9,0.0374193548387097,30.2801075268817,0.0380697005149401,0.0508415811991358,3.96710702946123,7.23066534407682
"MT","2005",-0.236,63.1,11.29,940,55.9,0.0381914893617021,32.8465957446808,0.0379091758288417,0.0484275692803634,3.96710702946123,7.23066534407682
"MT","2006",-0.236,61.4,11.45,953,55.9,0.0377754459601259,34.8017838405037,0.0379402739752673,0.0460937208733103,3.96710702946123,7.23066534407682
"MT","2007",0.0715,63,11.62,965,55.9,0.0393782383419689,37.5473575129534,0.0376776390001086,0.0454368822064443,3.96710702946123,7.23066534407682
"MT","2008",0.0715,62.3,11.28,976,55.9,0.0381147540983607,38.1402663934426,0.036809468794945,0.0457218305708156,3.96710702946123,7.23066534407682
"MT","2009",0.4085,60.6,10.8,984,55.9,0.0336382113821138,36.7762195121951,0.034275401039304,0.0466879650272095,3.96710702946123,7.23066534407682
"MT","2010",0.4085,62,9.92,991,55.9,0.0353178607467205,38.6842583249243,0.0322133191432062,0.046769015121895,3.96710702946123,7.23066534407682
"MT","2011",0.762,56.7,9.63,998,53.4,0.0321643286573146,41.077254509018,0.0331888687961413,0.04709886220137,3.96710702946123,7.23066534407682
"MT","2012",0.762,57.7,9.36,1004,53.4,0.0306772908366534,42.1722111553785,0.0340336419787207,0.0470548660211593,3.96710702946123,7.23066534407682
"MT","2013",0.736,59.7,9.43,1014,53.4,0.0316568047337278,43.0847140039448,0.0352904347176018,0.0470850621114143,3.96710702946123,7.23066534407682
"MT","2014",0.736,58.4,9.22,1023,53.4,0.0318670576735093,44.161485826002,0.0354827377944312,0.0459580801419926,3.96710702946123,7.23066534407682
"MT","2015",0.74,59.2,8.86,1031,53.4,0.0315227934044617,45.2028128031038,0.0354949415128986,0.0458556435094986,3.96710702946123,7.23066534407682
"MT","2016",0.74,57.7,9.1,1042,53.4,0.0298464491362764,43.6572936660269,0.0363316177318421,0.0453388999285707,3.96710702946123,7.23066534407682
"MT","2017",0.7335,56.5,9.16,1054,53.4,0.029696394686907,46.0473434535104,0.0365608999879895,0.0451639880250708,3.96710702946123,7.23066534407682
"MT","2018",0.7335,55.8,9.33,1062,53.4,0.0294726930320151,47.9443502824859,0.0367930086266507,0.0433408426078478,3.96710702946123,7.23066534407682
"MT","2019",0.682,57.8,9.48,1070,53.4,0.0301869158878505,48.5284112149533,0.0369650684621989,0.0428994794453053,3.96710702946123,7.23066534407682
"MT","2020",0.682,52.6,9.16,1087,53.4,0.0241950321987121,48.1654093836247,0.0362881769222223,0.0427175127037126,3.96710702946123,7.23066534407682
"NC","1998",-0.0955,58.8,7.57,7809,66.1,0.0181969522346011,31.6161352285824,0.172623054057871,0.0186358041669897,4.58867538363555,6.5292343140646
"NC","1999",-0.3515,59.52,7.22,7949,66.1,0.0177104038243804,33.3847905396905,0.165657104947637,0.0182029287770692,4.58867538363555,6.5292343140646
"NC","2000",-0.3515,60.11,7.32,8082,66.1,0.0184484038604306,34.3984780994803,0.1590878660626,0.0173703489217097,4.58867538363555,6.5292343140646
"NC","2001",-0.2975,60.16,7.09,8210,66.1,0.0175773447015834,35.0876370280146,0.147784274909401,0.0170695931768585,4.58867538363555,6.5292343140646
"NC","2002",-0.2975,59.8,7.06,8326,66.1,0.017487388902234,35.7730482824886,0.136204639362941,0.0160276712045289,4.58867538363555,6.5292343140646
"NC","2003",-0.0725,58.6,6.94,8423,66.1,0.0174759586845542,36.8501602754363,0.127440750000876,0.0150883945208732,4.58867538363555,6.5292343140646
"NC","2004",-0.0725,59.8,6.86,8553,66.1,0.017561089676137,38.5687945750029,0.120355043538988,0.0137855489459645,4.58867538363555,6.5292343140646
"NC","2005",-0.296,60.2,6.61,8705,66.1,0.0177139574956921,40.8351177484205,0.115221150043844,0.0125341199727158,4.58867538363555,6.5292343140646
"NC","2006",-0.296,59.8,6.1,8917,66.1,0.0166647975776606,43.4591230234384,0.109177727096242,0.0120536323802077,4.58867538363555,6.5292343140646
"NC","2007",-0.333,61,6.12,9118,66.1,0.0169335380565914,44.0327813116912,0.103298780537206,0.0122054916702818,4.58867538363555,6.5292343140646
"NC","2008",-0.3305,59.4,5.99,9309,66.1,0.0160060156837469,44.9880116016758,0.0991049819322799,0.0119975498390881,4.58867538363555,6.5292343140646
"NC","2009",-0.335,56.9,5.92,9450,66.1,0.0140740740740741,43.5085502645503,0.0898645577117054,0.012172607960501,4.58867538363555,6.5292343140646
"NC","2010",-0.3075,57.7,6.29,9575,66.1,0.0153733681462141,43.8671122715405,0.0868147034690465,0.0122217357997079,4.58867538363555,6.5292343140646
"NC","2011",0.7275,55.7,5.93,9659,66.7,0.0137281292059219,44.6964178486386,0.0861299606031132,0.0124066562827567,4.58867538363555,6.5292343140646
"NC","2012",0.723,54,5.7,9752,66.7,0.0127666119770304,45.6414376538146,0.0859145794335989,0.0116093062645557,4.58867538363555,6.5292343140646
"NC","2013",0.8105,52.6,5.65,9847,66.7,0.0128160861175993,46.9451508073525,0.0856120711933335,0.0119076763762141,4.58867538363555,6.5292343140646
"NC","2014",0.8165,53.1,5.62,9937,66.7,0.0130119754453054,48.6254704639227,0.0846593398699853,0.0118137413353446,4.58867538363555,6.5292343140646
"NC","2015",0.8215,51.4,5.46,10037,66.7,0.0124339942213809,50.7052605360167,0.0849322299166081,0.0119251957491215,4.58867538363555,6.5292343140646
"NC","2016",0.826,50.5,5.42,10162,66.7,0.0122908876205471,51.7643967722889,0.0839697133195783,0.0115011037262326,4.58867538363555,6.5292343140646
"NC","2017",0.8405,49.7,5.2,10276,66.7,0.0117847411444142,53.3789509536785,0.0829493453479308,0.010771711948359,4.58867538363555,6.5292343140646
"NC","2018",0.8355,48.9,5.35,10391,66.7,0.0119526513328842,54.6469252237513,0.0821466605522737,0.0104034954423608,4.58867538363555,6.5292343140646
"NC","2019",0.754,48.9,5.17,10501,66.7,0.0116750785639463,56.6156556518427,0.0811868979883303,0.0108577376972879,4.58867538363555,6.5292343140646
"NC","2020",0.7215,45.9,4.87,10449,66.7,0.0102019331993492,57.3180112929467,0.0785203875779385,0.0104934204930621,4.58867538363555,6.5292343140646
"ND","1998",0.634,82.1,14.69,648,59.9,0.0753086419753086,25.9515432098765,0.053095900489734,0.0878785091853862,3.89093353980233,7.93739317016376
"ND","1999",0.5955,80.66,15.8,644,59.9,0.0774378881987578,26.5018633540373,0.0528496434072228,0.0864774785321278,3.89093353980233,7.93739317016376
"ND","2000",0.5955,82.03,15.44,642,59.9,0.0799065420560748,28.1933021806854,0.0544272801338045,0.0837117575906119,3.89093353980233,7.93739317016376
"ND","2001",0.615,81.79,16.35,639,59.9,0.0813928012519562,29.560406885759,0.056461914586481,0.0837028239937319,3.89093353980233,7.93739317016376
"ND","2002",0.615,82.3,15.26,638,59.9,0.0813479623824451,31.6531347962382,0.0562040991571193,0.0748898379770863,3.89093353980233,7.93739317016376
"ND","2003",0.631,83.1,14.38,639,59.9,0.0809076682316119,34.5244131455399,0.055274830287677,0.0687796940219792,3.89093353980233,7.93739317016376
"ND","2004",0.631,81.8,14.3,645,59.9,0.0776744186046512,36.0604651162791,0.0566832715707415,0.0686304154463129,3.89093353980233,7.93739317016376
"ND","2005",0.631,82.1,13.94,646,59.9,0.0820433436532508,38.2352941176471,0.0584310650336411,0.0679190187982792,3.89093353980233,7.93739317016376
"ND","2006",0.631,81.5,13.6,649,59.9,0.0790446841294299,40.8331278890601,0.0575912007488363,0.0641562537807956,3.89093353980233,7.93739317016376
"ND","2007",0.5845,81,13.68,653,59.9,0.0811638591117917,44.5258805513017,0.0567654727312671,0.0663179231244326,3.89093353980233,7.93739317016376
"ND","2008",0.5845,79.9,12.97,658,59.9,0.0811550151975684,48.4413373860182,0.0560433595520922,0.0653503751877972,3.89093353980233,7.93739317016376
"ND","2009",0.5675,77.6,12.35,665,59.9,0.0781954887218045,48.4601503759398,0.0506205207459652,0.0634492870763938,3.89093353980233,7.93739317016376
"ND","2010",NA,74.4,12.5,675,59.9,0.0782222222222222,52.8536296296296,0.0472684759717588,0.0628261443461035,3.89093353980233,7.93739317016376
"ND","2011",0.649,71.6,12.43,686,61,0.0791545189504373,60.6234693877551,0.047550105893412,0.0609991354869398,3.89093353980233,7.93739317016376
"ND","2012",0.649,72.5,10.61,702,61,0.0807692307692308,73.8356125356125,0.0468168655629991,0.0582589124415516,3.89093353980233,7.93739317016376
"ND","2013",0.671,71.4,11.21,723,61,0.0791147994467497,75.0636237897649,0.0459456880008453,0.0561117189710238,3.89093353980233,7.93739317016376
"ND","2014",0.671,70.4,11.11,739,61,0.0802435723951286,81.0910690121786,0.0452815209030279,0.0537082882428807,3.89093353980233,7.93739317016376
"ND","2015",0.644,70.7,10.76,756,61,0.0765873015873016,74.0699735449735,0.0453284429704938,0.0498278221933679,3.89093353980233,7.93739317016376
"ND","2016",0.644,68.9,11.03,756,61,0.0726190476190476,68.7687830687831,0.0455660732337901,0.0497068671634001,3.89093353980233,7.93739317016376
"ND","2017",0.716,65.6,11.71,757,61,0.0751651254953765,73.1766182298547,0.0461403964912219,0.0499165033669123,3.89093353980233,7.93739317016376
"ND","2018",0.716,66.3,11.87,760,61,0.0780263157894737,77.9588157894737,0.0478875236213189,0.0492706566596991,3.89093353980233,7.93739317016376
"ND","2019",0.678,64.7,12.13,764,61,0.074869109947644,77.4858638743455,0.0485340708558219,0.0493493359201659,3.89093353980233,7.93739317016376
"ND","2020",0.678,61.6,11.67,780,61,0.0696153846153846,69.7729487179487,0.0480294335959804,0.0536267414639717,3.89093353980233,7.93739317016376
"NE","1998",0.318,60.6,9.36,1696,73.1,0.0252948113207547,30.555483490566,0.101042807736332,0.0598285793095209,4.49472851021821,8.18545293236921
"NE","1999",0.326,58.29,9.03,1705,73.1,0.024475073313783,31.4869208211144,0.0984106374738939,0.059413943098989,4.49472851021821,8.18545293236921
"NE","2000",0.318,60.44,8.75,1714,73.1,0.0243290548424737,32.9798716452742,0.0982384754582724,0.0566063134075566,4.49472851021821,8.18545293236921
"NE","2001",0.363,61.23,8.5,1720,73.1,0.0249476744186047,34.6553488372093,0.0964069807814064,0.0538680568320296,4.49472851021821,8.18545293236921
"NE","2002",0.363,59.5,8.54,1728,73.1,0.0244791666666667,35.5424189814815,0.093287467045398,0.0488877339412246,4.49472851021821,8.18545293236921
"NE","2003",0.393,61.9,8.19,1739,73.1,0.0250718803910293,38.1840713053479,0.089601525816577,0.0473353802995185,4.49472851021821,8.18545293236921
"NE","2004",0.393,59.3,8.11,1749,73.1,0.0248141795311607,40.2911377930246,0.0874098025060414,0.0451622961765414,4.49472851021821,8.18545293236921
"NE","2005",0.36,60.7,7.89,1761,73.1,0.0248722316865417,42.3421351504827,0.0871457246220601,0.0436626133316334,4.49472851021821,8.18545293236921
"NE","2006",0.36,60.1,7.86,1773,73.1,0.0249858996051889,44.4522278623801,0.0864692774056402,0.041650248833644,4.49472851021821,8.18545293236921
"NE","2007",0.36,57.2,8.07,1783,73.1,0.0250140213123948,47.0189568143578,0.0850371415016475,0.0405120198088009,4.49472851021821,8.18545293236921
"NE","2008",0.374,57.5,8.48,1796,73.1,0.0259465478841871,47.6770601336303,0.0843482350811463,0.0403315354688967,4.49472851021821,8.18545293236921
"NE","2009",0.515,57.9,8.29,1813,73.1,0.0260893546607832,47.91527854385,0.0790050447536932,0.0422047478399772,4.49472851021821,8.18545293236921
"NE","2010",0.496,54.6,8.9,1830,73.1,0.0273224043715847,50.033606557377,0.0774633050649462,0.0444421673067701,4.49472851021821,8.18545293236921
"NE","2011",0.535,57.8,8.42,1841,73,0.0284627919608908,54.2754481260185,0.078600543919204,0.0449731285739321,4.49472851021821,8.18545293236921
"NE","2012",0.529,58.8,8.3,1854,73,0.0272923408845739,55.4077130528587,0.0785811268161661,0.0430917159408662,4.49472851021821,8.18545293236921
"NE","2013",0.499,58.5,8.33,1866,73,0.0286709539121115,57.4816184351554,0.0790233424934458,0.0426237404845384,4.49472851021821,8.18545293236921
"NE","2014",0.499,54.8,8.14,1880,73,0.0277659574468085,59.5456914893617,0.0786232262550887,0.0414940541248486,4.49472851021821,8.18545293236921
"NE","2015",0.496,53.8,7.7,1892,73,0.0267970401691332,61.5827695560254,0.0774317145824203,0.0433847554297144,4.49472851021821,8.18545293236921
"NE","2016",0.519,53,7.73,1906,73,0.0253934942287513,61.9863064008395,0.076763237007095,0.0414492950408375,4.49472851021821,8.18545293236921
"NE","2017",0.6,53.1,7.65,1917,73,0.0249869587897757,63.498487219614,0.0772973219096477,0.0409469314654747,4.49472851021821,8.18545293236921
"NE","2018",0.6,55.2,7.78,1926,73,0.0272066458982347,65.9478193146417,0.0778245885682287,0.0413900925651019,4.49472851021821,8.18545293236921
"NE","2019",0.568,52.7,7.64,1933,73,0.0261251939989653,68.2187790998448,0.0779508110952439,0.039528330933183,4.49472851021821,8.18545293236921
"NE","2020",0.568,51.6,7.31,1963,73,0.0236882322975038,68.5587366276108,0.0776049648795888,0.040317818467569,4.49472851021821,8.18545293236921
"NH","1998",0.2785,45.9,5.47,1206,60.3,0.013681592039801,33.6268656716418,0.145100297171823,0.00640352139865822,3.86896793702941,7.13855951991161
"NH","1999",-0.394,45.66,5.51,1222,60.3,0.0136661211129296,34.3332242225859,0.13819415507852,0.00616617790297373,3.86896793702941,7.13855951991161
"NH","2000",-0.1655,47.75,5.46,1240,60.3,0.0141129032258065,36.5661290322581,0.135753530429012,0.00602135167731273,3.86896793702941,7.13855951991161
"NH","2001",0.3335,47.74,5.32,1256,60.3,0.0135031847133758,37.2750796178344,0.12849925396616,0.00619411090021417,3.86896793702941,7.13855951991161
"NH","2002",0.344,47.8,5.32,1269,60.3,0.0139479905437352,38.6602836879433,0.112490408821981,0.00639834619555223,3.86896793702941,7.13855951991161
"NH","2003",0.5555,49.5,5.26,1280,60.3,0.01640625,40.341875,0.105110142431069,0.00625839184904638,3.86896793702941,7.13855951991161
"NH","2004",0.555,48.3,5.16,1290,60.3,0.0170542635658915,42.5722480620155,0.102959558280759,0.00569619007312776,3.86896793702941,7.13855951991161
"NH","2005",0.5365,47.2,5.01,1298,60.3,0.0164098613251156,43.8771956856703,0.101552564068401,0.00554383346939567,3.86896793702941,7.13855951991161
"NH","2006",0.52,47,4.62,1308,60.3,0.0148318042813456,45.8845565749236,0.0984951842064951,0.00526099111519608,3.86896793702941,7.13855951991161
"NH","2007",-0.8125,44.8,4.62,1313,60.3,0.0146230007616146,47.0541507996953,0.0969579260548557,0.00597400729003416,3.86896793702941,7.13855951991161
"NH","2008",-0.818,44.7,4.58,1316,60.3,0.014209726443769,46.884650455927,0.0949620362534546,0.00610615645916308,3.86896793702941,7.13855951991161
"NH","2009",-0.7715,43.3,4.58,1316,60.3,0.0129939209726444,47.5098024316109,0.0886326700177626,0.0062583300236591,3.86896793702941,7.13855951991161
"NH","2010",-0.76,40.7,4.45,1317,60.3,0.012756264236902,49.2358390280942,0.0860120576387575,0.0063569267521794,3.86896793702941,7.13855951991161
"NH","2011",0.687,42.2,4.39,1320,58.3,0.0124242424242424,50.1160606060606,0.086973779020774,0.00643616956314652,3.86896793702941,7.13855951991161
"NH","2012",0.69,40.6,4.2,1325,58.3,0.0110943396226415,51.696679245283,0.0857676939462237,0.00669717047276856,3.86896793702941,7.13855951991161
"NH","2013",-0.0805,37,4.43,1327,58.3,0.0108515448379804,53.109419743783,0.0852314641834085,0.00687877829831671,3.86896793702941,7.13855951991161
"NH","2014",-0.0795,38.1,4.48,1334,58.3,0.0113943028485757,54.7190404797601,0.0845946992437133,0.00675767683692886,3.86896793702941,7.13855951991161
"NH","2015",0.5215,38,4.4,1337,58.3,0.0114435302916978,57.2011967090501,0.0841489940184883,0.00659151434029085,3.86896793702941,7.13855951991161
"NH","2016",0.5185,35.6,4.18,1344,58.3,0.0102678571428571,58.8468005952381,0.0842447169528234,0.00630953485362314,3.86896793702941,7.13855951991161
"NH","2017",0.579,35.4,4.3,1350,58.3,0.01,59.7022222222222,0.0842091784412356,0.00590947567143089,3.86896793702941,7.13855951991161
"NH","2018",0.569,37.1,4.32,1355,58.3,0.010479704797048,61.8965313653137,0.0848144264293333,0.00580225502585751,3.86896793702941,7.13855951991161
"NH","2019",-0.862,35.9,4.16,1361,58.3,0.0102130786186627,64.1720793534166,0.0853470281055915,0.00574560260293549,3.86896793702941,7.13855951991161
"NH","2020",-0.8695,36,3.9,1379,58.3,0.00906453952139231,64.0592458303118,0.0837384139941827,0.00591050833400313,3.86896793702941,7.13855951991161
"NJ","1998",-0.0405,54.5,5.67,8287,94.7,0.0145891154820804,38.5979606612767,0.0979732859918656,0.00363548699239107,4.14730949730345,7.0617331470762
"NJ","1999",-0.0375,53.33,5.75,8360,94.7,0.0148624401913876,40.1991507177034,0.0933528879523829,0.0038187510828837,4.14730949730345,7.0617331470762
"NJ","2000",-0.044,55.07,5.27,8431,94.7,0.0147787925512988,42.8188115288815,0.0903405594661835,0.00398580802165186,4.14730949730345,7.0617331470762
"NJ","2001",-0.0425,54.49,5.16,8493,94.7,0.0142870599317085,44.0007064641469,0.0854897642838976,0.00396282716978446,4.14730949730345,7.0617331470762
"NJ","2002",-0.709,53.7,5.14,8553,94.7,0.0141470828948907,45.1458552554659,0.0786553080062446,0.00398873371581827,4.14730949730345,7.0617331470762
"NJ","2003",-0.845,55.5,5.09,8601,94.7,0.0143587954888966,46.6207068945471,0.0744162188264895,0.00359584746974618,4.14730949730345,7.0617331470762
"NJ","2004",-0.9465,56.5,5.15,8635,94.7,0.0146033584250145,48.0426867400116,0.0708346657487428,0.00344425139979998,4.14730949730345,7.0617331470762
"NJ","2005",-0.951,56,5.24,8652,94.7,0.0150947757743874,50.3625404530744,0.0684529838035744,0.0033156600976566,4.14730949730345,7.0617331470762
"NJ","2006",-0.952,54.8,4.92,8662,94.7,0.0142114984991919,52.8276495035788,0.0660161657634385,0.00330635480166913,4.14730949730345,7.0617331470762
"NJ","2007",-0.952,54.9,5.12,8678,94.7,0.0150725973726665,54.7208919105785,0.062343316687371,0.00326187830312935,4.14730949730345,7.0617331470762
"NJ","2008",-0.991,54.9,4.85,8711,94.7,0.0147285041901045,56.9655837446906,0.0603619904380253,0.0030414706791024,4.14730949730345,7.0617331470762
"NJ","2009",-0.981,51.8,4.68,8756,94.7,0.0127341251713111,55.1003768844221,0.0560580052831505,0.00304641516380791,4.14730949730345,7.0617331470762
"NJ","2010",-0.984,50.8,4.45,8799,94.7,0.0120013637913399,56.0020911467212,0.0542523770579212,0.00318607504784152,4.14730949730345,7.0617331470762
"NJ","2011",-0.988,50.4,4.48,8829,93.8,0.0118926265715257,56.1746290633141,0.0530121567059151,0.00312381252980195,4.14730949730345,7.0617331470762
"NJ","2012",-0.996,49.4,4.2,8846,93.8,0.011191498982591,58.4666402893963,0.0512882663535082,0.00346842082872879,4.14730949730345,7.0617331470762
"NJ","2013",-0.9955,48.9,4.23,8858,93.8,0.011334386994807,60.3045608489501,0.0502989807730446,0.00333384894058295,4.14730949730345,7.0617331470762
"NJ","2014",-0.9955,49.6,4.27,8867,93.8,0.0118303823164543,61.2205706552385,0.0494718736568298,0.00343486659427552,4.14730949730345,7.0617331470762
"NJ","2015",-0.9935,49.1,4.12,8870,93.8,0.0116910935738444,63.4987373167982,0.0478954700731568,0.00336254123035218,4.14730949730345,7.0617331470762
"NJ","2016",-0.9965,50.3,4,8874,93.8,0.0118999323867478,64.8524904214559,0.0481060264598726,0.00367854775267665,4.14730949730345,7.0617331470762
"NJ","2017",-0.995,48.5,3.88,8888,93.8,0.0111836183618362,66.0914716471647,0.0479227937971493,0.00354299169447868,4.14730949730345,7.0617331470762
"NJ","2018",-0.9985,49.5,3.98,8892,93.8,0.0118196131354026,69.0628092667566,0.0474801988662827,0.00319473966141994,4.14730949730345,7.0617331470762
"NJ","2019",-0.9735,50.2,3.75,8891,93.8,0.0113485547182544,71.7163873580025,0.04786003846537,0.0030142275200606,4.14730949730345,7.0617331470762
"NJ","2020",-0.9885,48.2,3.53,9272,93.8,0.00903796376186368,66.8772540983607,0.0476906088482013,0.00293131588317147,4.14730949730345,7.0617331470762
"NM","1998",-0.5455,71.9,9.51,1793,77.4,0.0308979364194088,28.2535973229225,0.0512540998906696,0.0248676035305725,5.60179301863039,6.82738614213892
"NM","1999",-0.476,72.32,9.08,1808,77.4,0.0311393805309735,29.3237278761062,0.0494090504373886,0.0234734908420594,5.60179301863039,6.82738614213892
"NM","2000",-0.4905,72.24,9.25,1821,77.4,0.0320153761669412,30.2608456891818,0.0486538248288198,0.0227065691524366,5.60179301863039,6.82738614213892
"NM","2001",-0.4765,72.72,9.23,1832,77.4,0.0318722707423581,30.4528930131004,0.0468363737652406,0.0249645163470578,5.60179301863039,6.82738614213892
"NM","2002",-0.4455,72.5,8.93,1855,77.4,0.0299191374663073,31.1635040431267,0.0445070668632026,0.0211899230279271,5.60179301863039,6.82738614213892
"NM","2003",-0.5215,73.4,8.61,1878,77.4,0.0308306709265176,33.3605431309904,0.0414742454696274,0.0227695093159775,5.60179301863039,6.82738614213892
"NM","2004",-0.525,73.1,8.25,1904,77.4,0.0309348739495798,36.7419117647059,0.0395457891436517,0.0220240854050391,5.60179301863039,6.82738614213892
"NM","2005",-0.609,72.4,8.16,1932,77.4,0.0307971014492754,38.2564182194617,0.0390525242310758,0.0221595675494501,5.60179301863039,6.82738614213892
"NM","2006",-0.6125,71.9,8.05,1962,77.4,0.0307849133537207,39.5567787971458,0.0396866729433394,0.0211550437019519,5.60179301863039,6.82738614213892
"NM","2007",-0.6485,69.8,8.25,1990,77.4,0.0296482412060302,40.6029145728643,0.038765599054449,0.0233496363544076,5.60179301863039,6.82738614213892
"NM","2008",-0.632,69.6,7.79,2011,77.4,0.0282446544007956,42.1125808055694,0.0367283978540345,0.0223571241167796,5.60179301863039,6.82738614213892
"NM","2009",-0.724,71,7.32,2037,77.4,0.028325969563083,40.4818360333824,0.034077869349509,0.0235451507512842,5.60179301863039,6.82738614213892
"NM","2010",-0.725,69.2,7.46,2065,77.4,0.0261016949152542,40.9740920096852,0.0325978047358381,0.0241820593668567,5.60179301863039,6.82738614213892
"NM","2011",-0.4945,69.3,7.66,2081,74.5,0.0270543008169149,41.8370014416146,0.0335406563233825,0.0256737214116506,5.60179301863039,6.82738614213892
"NM","2012",-0.4985,68.4,7.61,2088,74.5,0.0259578544061303,42.1097701149425,0.0334621818028478,0.0264837486939451,5.60179301863039,6.82738614213892
"NM","2013",-0.6495,68.2,7.73,2093,74.5,0.0257047300525561,42.4065456282848,0.0329282386423331,0.0272511484811041,5.60179301863039,6.82738614213892
"NM","2014",-0.606,66.6,7.65,2090,74.5,0.0242105263157895,44.107990430622,0.0313644061148872,0.0261594614174246,5.60179301863039,6.82738614213892
